cmsId,email,sName,gName,gender,age,major,depName,gpa,cgpa,year,residentialStatus,city,province
330660,abcd,Huma Noor,Rashid Rafiq,Male,20,Software Engineering,SNS,3.94,2.98,2020,Hostellite,Karachi,Punjab
370731,abcd,Irfan Zafar,Tariq Alvi,Male,24,Computer Science,SNS,2.96,2.81,2025,Day Scholar,Karachi,Sindh
391258,abcd,Amina Malik,Marwa Shahzad,Female,18,Management Sciences,S3H,2.35,2.37,2021,Day Scholar,Lahore,Punjab
374999,abcd,Nasir Raza,Zakariya Mustafa,Female,25,Mechanical Engineering,SADA,3.13,3.96,2023,Hostellite,Islamabad,Islamabad Federal
328979,abcd,Fariha Qadir,Farida Siddiqi,Male,18,Mechanical Engineering,NBS,2.97,2.69,2020,Hostellite,Lahore,Islamabad Federal
371823,abcd,Ismail Jilani,Nadira Haque,Male,25,Electrical Engineering,SNS,2.24,3.01,2021,Day Scholar,Karachi,Sindh
391500,abcd,Sana Anwar,Ayesha Raza,Male,20,Mechanical Engineering,SCME,3.71,3.75,2023,Hostellite,Karachi,Sindh
326321,abcd,Ayesha Hadi,Asma Hamza,Male,19,Chemical Engineering,SMME,2.01,3.22,2024,Day Scholar,Lahore,Islamabad Federal
374325,abcd,Tariq Zafar,Shazia Hassan,Female,23,Electrical Engineering,NBS,3.57,2.74,2024,Hostellite,Rawalpindi,Islamabad Federal
350961,abcd,Shireen Sultan,Salma Rafiq,Female,23,Chemical Engineering,SCME,2.89,2.94,2020,Day Scholar,Karachi,Punjab
355695,abcd,Aisha Raza,Khalid Zafar,Male,22,Law,SNS,3.33,3.0,2025,Day Scholar,Karachi,Islamabad Federal
352693,abcd,Farida Noor,Nadeem Hashmi,Male,22,Law,SADA,2.75,3.54,2020,Hostellite,Lahore,Sindh
324594,abcd,Rafiya Warsi,Rizwan Jilani,Female,23,Software Engineering,SADA,3.56,3.73,2024,Day Scholar,Rawalpindi,Punjab
350751,abcd,Ghazala Khan,Shafiq Zafar,Male,19,Computer Science,NBS,2.63,2.86,2022,Hostellite,Islamabad,Punjab
343994,abcd,Tariq Farooqi,Fariha Hamza,Male,18,Management Sciences,SEECS,3.23,3.24,2024,Day Scholar,Rawalpindi,Punjab
349758,abcd,Ayesha Malik,Aziza Kamal,Male,25,Software Engineering,SMME,2.94,3.12,2022,Day Scholar,Rawalpindi,Punjab
342552,abcd,Nadia Rafiq,Saima Rasheed,Male,24,Management Sciences,SNS,2.9,2.76,2025,Hostellite,Faisalabad,Islamabad Federal
320299,abcd,Naeema Iqbal,Zara Ahmed,Female,21,Computer Science,NBS,2.51,2.69,2024,Day Scholar,Rawalpindi,Sindh
337617,abcd,Rashid Hassan,Mujtaba Yusuf,Male,25,Software Engineering,SNS,3.64,2.08,2020,Day Scholar,Rawalpindi,Islamabad Federal
349428,abcd,Hina Nadeem,Fariha Ali,Female,21,Management Sciences,SNS,3.7,2.52,2024,Hostellite,Karachi,Punjab
357638,abcd,Tariq Khan,Hamid Rafiq,Female,24,Software Engineering,SNS,2.94,3.43,2023,Day Scholar,Islamabad,Islamabad Federal
382172,abcd,Nadia Zafar,Khalil Shah,Male,22,Mechanical Engineering,SEECS,2.15,3.56,2024,Day Scholar,Rawalpindi,Islamabad Federal
350125,abcd,Irfan Kamal,Hakim Hussain,Female,24,Chemical Engineering,S3H,2.58,3.65,2021,Hostellite,Rawalpindi,Sindh
397240,abcd,Ayesha Shafi,Nashit Shahzad,Male,25,Computer Science,SMME,2.06,3.92,2023,Day Scholar,Lahore,Sindh
354356,abcd,Aisha Hamza,Ayesha Hakeem,Male,23,Computer Science,SCME,3.17,2.36,2022,Hostellite,Rawalpindi,Islamabad Federal
332011,abcd,Muhammad Arif,Aaliyah Hakeem,Female,21,Software Engineering,SCME,2.3,3.74,2024,Hostellite,Karachi,Sindh
382471,abcd,Tariq Rahman,Mahir Khanzada,Male,21,Chemical Engineering,SNS,3.02,2.83,2022,Hostellite,Islamabad,Islamabad Federal
337747,abcd,Khalid Arshad,Salma Qadir,Female,24,Electrical Engineering,SCME,2.12,3.99,2021,Day Scholar,Islamabad,Islamabad Federal
396071,abcd,Mahir Anwar,Jamila Akhtar,Male,20,Law,SNS,2.17,2.59,2020,Day Scholar,Lahore,Islamabad Federal
345925,abcd,Zubair Malik,Nadia Shafi,Male,19,Software Engineering,NBS,2.98,3.65,2020,Hostellite,Faisalabad,Punjab
360051,abcd,Afifa Mansoor,Imran Khanzada,Female,23,Computer Science,SCME,2.1,3.69,2020,Hostellite,Lahore,Sindh
348735,abcd,Salim Rasheed,Rabia Alvi,Male,21,Chemical Engineering,NBS,2.2,3.44,2025,Day Scholar,Karachi,Islamabad Federal
396434,abcd,Naseem Hashmi,Bilal Rizvi,Female,21,Software Engineering,SCME,3.05,3.78,2022,Hostellite,Lahore,Punjab
374014,abcd,Khalid Hashmi,Aaliyah Ali,Female,23,Management Sciences,SNS,2.63,2.09,2023,Day Scholar,Karachi,Punjab
334214,abcd,Fariha Javed,Huma Raza,Male,20,Management Sciences,SNS,2.07,2.86,2020,Hostellite,Karachi,Islamabad Federal
383685,abcd,Fariha Arif,Nasir Khan,Female,22,Electrical Engineering,NBS,3.8,2.63,2024,Hostellite,Faisalabad,Islamabad Federal
336393,abcd,Tariq Nadeem,Nasir Anwar,Male,22,Chemical Engineering,SCME,3.71,2.51,2023,Hostellite,Lahore,Punjab
352925,abcd,Ayesha Tariq,Zubair Ali,Female,18,Management Sciences,SNS,2.51,2.05,2020,Hostellite,Lahore,Punjab
376511,abcd,Saima Hussaini,Hussein Mansoor,Female,23,Management Sciences,SEECS,2.26,3.07,2024,Hostellite,Islamabad,Punjab
346075,abcd,Aaliyah Rizvi,Nasir Hassan,Male,19,Management Sciences,SADA,2.77,3.36,2020,Day Scholar,Faisalabad,Sindh
329613,abcd,Rahim Awan,Mahir Rahman,Female,20,Electrical Engineering,NBS,3.69,3.33,2022,Hostellite,Lahore,Islamabad Federal
371567,abcd,Shazia Farooqi,Nour Saleh,Male,21,Mechanical Engineering,S3H,2.54,3.94,2022,Hostellite,Karachi,Punjab
363504,abcd,Tariq Kamal,Nafisa Javed,Male,24,Chemical Engineering,SCME,2.72,3.42,2024,Hostellite,Karachi,Islamabad Federal
334668,abcd,Waleed Aslam,Ameen Hussain,Male,22,Electrical Engineering,NBS,3.24,2.05,2021,Hostellite,Karachi,Sindh
380434,abcd,Zahra Shah,Bilal Jamil,Male,20,Electrical Engineering,S3H,2.76,2.65,2021,Hostellite,Rawalpindi,Islamabad Federal
335026,abcd,Nabeela Hameed,Zahra Zafar,Male,19,Management Sciences,SMME,2.96,3.98,2020,Day Scholar,Islamabad,Islamabad Federal
360204,abcd,Zahra Ahmed,Saima Rasheed,Female,24,Software Engineering,SADA,3.8,2.08,2023,Hostellite,Lahore,Islamabad Federal
394079,abcd,Karim Mustafa,Zahra Qadir,Male,21,Chemical Engineering,NBS,2.55,2.34,2025,Day Scholar,Karachi,Sindh
356635,abcd,Zakariya Noor,Zahra Khawaja,Male,25,Management Sciences,SMME,2.66,2.5,2020,Hostellite,Karachi,Sindh
344195,abcd,Rahat Nadeem,Rahim Noor,Male,18,Law,SEECS,3.18,3.21,2025,Hostellite,Islamabad,Sindh
374755,abcd,Hassan Sultan,Nashit Zahid,Female,18,Electrical Engineering,SCME,2.67,2.99,2023,Hostellite,Islamabad,Sindh
360661,abcd,Rauf Shah,Naeema Zaman,Male,23,Computer Science,SMME,3.82,3.03,2020,Hostellite,Rawalpindi,Islamabad Federal
364630,abcd,Rabia Khan,Rizwan Hamid,Female,21,Law,SNS,2.98,2.92,2020,Hostellite,Karachi,Punjab
384022,abcd,Nadia Khawaja,Safia Zaman,Male,22,Electrical Engineering,SMME,3.03,3.06,2025,Hostellite,Faisalabad,Punjab
381878,abcd,Naseem Jilani,Aaliyah Mustafa,Male,19,Mechanical Engineering,SCME,3.5,2.71,2021,Hostellite,Lahore,Islamabad Federal
383981,abcd,Rabab Sarfraz,Rafi Rizvi,Female,25,Electrical Engineering,SMME,2.4,2.91,2025,Hostellite,Karachi,Sindh
338649,abcd,Saida Sarfraz,Amina Khattak,Female,22,Electrical Engineering,SEECS,3.29,3.27,2021,Day Scholar,Lahore,Islamabad Federal
356397,abcd,Ismail Khan,Ahmed Rahman,Male,22,Software Engineering,SCME,2.11,3.1,2024,Hostellite,Karachi,Sindh
332122,abcd,Nasir Yusufzai,Asad Sarfraz,Female,20,Software Engineering,S3H,3.73,3.89,2023,Hostellite,Karachi,Islamabad Federal
371017,abcd,Rukhsar Tariq,Samiyah Zahid,Male,22,Mechanical Engineering,S3H,3.81,3.56,2022,Hostellite,Rawalpindi,Islamabad Federal
366803,abcd,Sadia Azam,Safiyyah Hassan,Male,23,Law,SADA,2.62,3.27,2023,Day Scholar,Lahore,Punjab
323927,abcd,Rabab Haque,Soraya Raza,Male,18,Law,S3H,2.02,3.19,2025,Day Scholar,Rawalpindi,Sindh
375935,abcd,Aziza Jamil,Huma Baig,Male,23,Electrical Engineering,SEECS,3.89,3.66,2021,Hostellite,Rawalpindi,Punjab
371260,abcd,Tahira Farooqi,Amina Zafar,Female,25,Management Sciences,SADA,3.96,2.92,2023,Hostellite,Rawalpindi,Islamabad Federal
373998,abcd,Zaida Shah,Aamir Tariq,Female,23,Chemical Engineering,SNS,2.54,2.49,2021,Day Scholar,Islamabad,Sindh
351404,abcd,Tahir Sultan,Salma Aziz,Male,22,Software Engineering,SCME,2.39,3.95,2025,Hostellite,Karachi,Islamabad Federal
384221,abcd,Tariq Nadeem,Malik Qadir,Female,21,Chemical Engineering,SEECS,3.02,3.61,2020,Day Scholar,Lahore,Sindh
396532,abcd,Rahat Ali,Hamza Malik,Female,19,Law,S3H,3.85,2.73,2022,Hostellite,Faisalabad,Islamabad Federal
345570,abcd,Nafisa Khanzada,Hina Kamal,Female,24,Mechanical Engineering,SMME,3.22,2.56,2020,Day Scholar,Faisalabad,Punjab
348806,abcd,Zakariya Khan,Noman Noor,Male,24,Chemical Engineering,SMME,2.33,3.09,2023,Day Scholar,Rawalpindi,Punjab
376952,abcd,Imran Hassan,Tariq Hashmi,Male,18,Law,S3H,2.72,3.93,2023,Day Scholar,Islamabad,Punjab
390173,abcd,Asma Haider,Hassan Yusufzai,Female,22,Mechanical Engineering,SEECS,2.48,3.49,2023,Day Scholar,Rawalpindi,Islamabad Federal
394201,abcd,Bilal Hassan,Tahir Rizvi,Male,18,Chemical Engineering,S3H,3.11,3.26,2023,Day Scholar,Karachi,Sindh
378506,abcd,Salma Siddiqui,Zahra Rafiq,Male,21,Management Sciences,SEECS,2.63,2.06,2025,Day Scholar,Faisalabad,Punjab
377878,abcd,Yusuf Jilani,Amina Iqbal,Male,18,Law,NBS,3.67,3.51,2025,Day Scholar,Karachi,Punjab
354136,abcd,Saima Shafi,Junaid Khan,Male,23,Software Engineering,SMME,3.55,3.56,2024,Day Scholar,Rawalpindi,Islamabad Federal
378980,abcd,Tariq Tariq,Nasir Jamil,Female,24,Mechanical Engineering,SCME,3.16,2.19,2022,Day Scholar,Islamabad,Sindh
380107,abcd,Zaki Zakariya,Saeed Alvi,Male,24,Management Sciences,SADA,2.09,2.06,2024,Hostellite,Rawalpindi,Sindh
338160,abcd,Rahat Hashmi,Sajid Nawaz,Female,23,Software Engineering,SCME,2.84,3.25,2020,Day Scholar,Islamabad,Islamabad Federal
387805,abcd,Kamran Zafar,Layla Mahmood,Female,23,Computer Science,SNS,2.06,3.02,2025,Day Scholar,Islamabad,Sindh
325902,abcd,Yusuf Hassan,Asma Hussain,Female,25,Electrical Engineering,SCME,3.77,3.6,2022,Hostellite,Islamabad,Sindh
391601,abcd,Farid Shah,Bilal Raza,Female,25,Electrical Engineering,SEECS,3.87,2.66,2025,Day Scholar,Islamabad,Sindh
391842,abcd,Layla Mansoor,Farid Haque,Male,20,Chemical Engineering,SADA,3.58,2.26,2024,Hostellite,Karachi,Punjab
344457,abcd,Mahir Zafar,Ameen Malik,Male,19,Mechanical Engineering,SCME,2.87,2.21,2024,Day Scholar,Islamabad,Sindh
347411,abcd,Kareem Qadir,Soraya Hakeem,Male,25,Chemical Engineering,S3H,3.44,2.4,2021,Hostellite,Faisalabad,Islamabad Federal
357704,abcd,Ali Khattak,Zakariya Yusuf,Male,21,Electrical Engineering,SCME,3.28,3.42,2025,Hostellite,Lahore,Punjab
391893,abcd,Nadeem Jamil,Farah Rafiq,Female,25,Mechanical Engineering,NBS,2.48,3.84,2022,Hostellite,Islamabad,Islamabad Federal
385292,abcd,Nida Jamil,Naeema Zafar,Male,23,Software Engineering,SEECS,2.4,2.91,2022,Day Scholar,Faisalabad,Punjab
353467,abcd,Bilal Rashid,Ahmed Siddiqui,Male,25,Mechanical Engineering,SEECS,3.94,3.96,2020,Day Scholar,Rawalpindi,Islamabad Federal
359705,abcd,Rabab Mansoor,Marwa Malik,Male,24,Management Sciences,SADA,3.5,2.69,2023,Day Scholar,Karachi,Sindh
322012,abcd,Yusuf Hussain,Farah Rafiq,Male,19,Computer Science,SADA,2.05,3.02,2025,Hostellite,Faisalabad,Islamabad Federal
397636,abcd,Farid Hashmi,Aziza Mirza,Male,18,Law,SCME,3.88,3.15,2025,Hostellite,Rawalpindi,Punjab
372483,abcd,Zakariya Awan,Yasin Aslam,Male,22,Mechanical Engineering,NBS,2.49,2.59,2020,Day Scholar,Islamabad,Sindh
376179,abcd,Jawad Begum,Farid Siddiqui,Female,19,Electrical Engineering,SCME,2.28,3.47,2023,Day Scholar,Karachi,Islamabad Federal
369570,abcd,Hamza Noor,Kareem Nawaz,Male,18,Mechanical Engineering,SEECS,2.34,2.8,2020,Day Scholar,Rawalpindi,Punjab
398232,abcd,Sami Hassan,Safiyyah Khan,Male,24,Electrical Engineering,S3H,2.43,3.51,2020,Day Scholar,Rawalpindi,Sindh
364536,abcd,Malik Hakim,Marwa Alvi,Male,25,Law,SADA,2.71,2.05,2024,Hostellite,Lahore,Punjab
354024,abcd,Fatima Khawaja,Shafiq Khattak,Female,23,Chemical Engineering,S3H,2.47,2.3,2022,Hostellite,Lahore,Islamabad Federal
333063,abcd,Talha Arif,Ibrahim Qureshi,Female,25,Mechanical Engineering,SEECS,2.11,3.71,2024,Day Scholar,Islamabad,Islamabad Federal
391711,abcd,Faisal Baig,Naim Aslam,Female,18,Law,SMME,3.42,3.16,2023,Hostellite,Lahore,Islamabad Federal
334167,abcd,Nadia Kamal,Zubair Rehman,Male,22,Management Sciences,SCME,3.0,3.22,2022,Day Scholar,Karachi,Sindh
369054,abcd,Rukhsar Nawaz,Ayesha Shahzad,Male,19,Chemical Engineering,SNS,3.11,2.32,2020,Hostellite,Rawalpindi,Punjab
354960,abcd,Yusuf Hassan,Irfan Arif,Male,20,Chemical Engineering,S3H,2.86,2.88,2024,Hostellite,Faisalabad,Punjab
346471,abcd,Tahir Farooqi,Zahra Nadeem,Male,21,Electrical Engineering,S3H,2.17,3.52,2022,Day Scholar,Faisalabad,Islamabad Federal
377091,abcd,Saeed Jamil,Ali Rahman,Male,18,Chemical Engineering,SNS,2.96,3.83,2025,Hostellite,Faisalabad,Islamabad Federal
398254,abcd,Zaki Hashmi,Muna Tariq,Female,23,Computer Science,SCME,2.14,3.72,2024,Hostellite,Lahore,Sindh
321394,abcd,Ismail Rizvi,Yasir Rizvi,Male,23,Mechanical Engineering,SADA,3.84,3.96,2020,Day Scholar,Faisalabad,Sindh
360749,abcd,Jalal Alvi,Hamid Khawaja,Male,20,Computer Science,SNS,3.63,2.64,2025,Day Scholar,Lahore,Punjab
355953,abcd,Kareem Shafi,Zia Raza,Male,20,Electrical Engineering,SCME,2.9,3.29,2022,Hostellite,Rawalpindi,Punjab
363266,abcd,Zaki Awan,Zakariya Hashmi,Female,23,Management Sciences,SADA,2.48,4.0,2025,Hostellite,Lahore,Sindh
322170,abcd,Hassan Baig,Mansoor Qureshi,Female,22,Mechanical Engineering,SEECS,2.44,3.69,2023,Hostellite,Rawalpindi,Sindh
342553,abcd,Farida Malik,Ameen Baig,Female,25,Mechanical Engineering,SMME,3.5,2.31,2020,Hostellite,Faisalabad,Sindh
332756,abcd,Karim Malik,Kamran Zafar,Female,20,Law,SMME,3.42,3.48,2021,Day Scholar,Lahore,Sindh
388617,abcd,Nour Rasheed,Farida Alvi,Male,23,Computer Science,SNS,3.72,2.79,2022,Hostellite,Faisalabad,Sindh
351131,abcd,Raza Hamid,Amina Rehman,Female,19,Law,NBS,2.79,2.25,2021,Day Scholar,Karachi,Islamabad Federal
351451,abcd,Shafiq Arif,Fayyaz Qadir,Male,20,Electrical Engineering,NBS,2.49,3.99,2020,Hostellite,Karachi,Punjab
349615,abcd,Muhammad Zaman,Zainab Mirza,Female,25,Computer Science,SADA,2.59,3.64,2024,Day Scholar,Faisalabad,Sindh
336508,abcd,Abdullah Hussain,Zain Shah,Female,20,Chemical Engineering,SADA,3.49,2.84,2022,Day Scholar,Karachi,Islamabad Federal
337576,abcd,Nafisa Haque,Ayesha Hassan,Male,25,Management Sciences,SMME,2.8,3.01,2022,Day Scholar,Lahore,Punjab
363099,abcd,Aaliyah Haque,Fariha Mirza,Male,24,Law,SMME,2.06,3.92,2023,Hostellite,Faisalabad,Punjab
324260,abcd,Rauf Khawaja,Mahir Akhtar,Male,25,Chemical Engineering,SMME,3.02,2.1,2022,Hostellite,Karachi,Sindh
374773,abcd,Sajid Iqbal,Amir Hamza,Female,20,Electrical Engineering,SNS,2.66,3.39,2024,Hostellite,Faisalabad,Sindh
338308,abcd,Faisal Iqbal,Talha Sultan,Male,23,Law,SNS,3.81,3.59,2023,Hostellite,Lahore,Islamabad Federal
336691,abcd,Salma Baig,Khalid Qureshi,Male,21,Law,NBS,2.89,3.24,2025,Day Scholar,Rawalpindi,Sindh
347036,abcd,Nour Haque,Nashit Yusuf,Female,20,Mechanical Engineering,SMME,2.47,3.21,2023,Hostellite,Lahore,Sindh
378604,abcd,Jamil Noor,Irfan Rasheed,Female,19,Chemical Engineering,SEECS,2.09,2.32,2022,Day Scholar,Karachi,Punjab
356601,abcd,Zahra Zakariya,Hina Rehman,Male,19,Management Sciences,SMME,2.27,2.23,2024,Hostellite,Lahore,Punjab
358339,abcd,Samira Ashraf,Asma Khattak,Female,21,Management Sciences,SCME,2.02,2.79,2025,Hostellite,Rawalpindi,Punjab
349730,abcd,Ibrahim Qureshi,Zain Hameed,Female,19,Electrical Engineering,S3H,2.88,2.26,2020,Hostellite,Karachi,Punjab
386352,abcd,Huma Haque,Muhammad Zafar,Female,23,Management Sciences,SADA,2.18,2.52,2024,Hostellite,Lahore,Sindh
370136,abcd,Yusuf Qureshi,Ayesha Rahman,Male,18,Law,SEECS,3.78,3.22,2023,Day Scholar,Lahore,Islamabad Federal
377804,abcd,Azra Akhtar,Sumaya Khan,Female,20,Mechanical Engineering,NBS,2.44,2.99,2021,Day Scholar,Lahore,Islamabad Federal
381563,abcd,Mujtaba Rasheed,Mustafa Tariq,Female,25,Computer Science,SMME,3.84,3.51,2022,Hostellite,Faisalabad,Punjab
386212,abcd,Rahim Zafar,Iqbal Hussain,Female,24,Mechanical Engineering,SNS,3.14,2.04,2024,Day Scholar,Rawalpindi,Islamabad Federal
350047,abcd,Rizwan Hakim,Zaida Haque,Male,21,Chemical Engineering,SADA,3.74,3.22,2021,Hostellite,Islamabad,Punjab
356038,abcd,Sadia Shafi,Mujtaba Hussain,Female,22,Mechanical Engineering,SMME,3.46,4.0,2022,Hostellite,Lahore,Islamabad Federal
329293,abcd,Farida Qureshi,Yusuf Iqbal,Female,19,Computer Science,S3H,2.14,2.98,2025,Hostellite,Islamabad,Punjab
342590,abcd,Nour Hassan,Muna Sultan,Male,21,Software Engineering,SADA,2.43,3.16,2021,Day Scholar,Lahore,Islamabad Federal
392521,abcd,Noman Zaman,Saima Talib,Female,25,Electrical Engineering,SEECS,2.02,2.84,2025,Day Scholar,Rawalpindi,Islamabad Federal
359667,abcd,Saima Khan,Aaliyah Hamza,Female,22,Software Engineering,S3H,2.65,3.75,2022,Hostellite,Lahore,Sindh
399989,abcd,Sarwar Mirza,Aaliyah Shah,Male,19,Law,SMME,3.76,3.94,2020,Day Scholar,Faisalabad,Sindh
387673,abcd,Hina Javed,Rafiya Yusufzai,Female,24,Law,SMME,3.34,2.25,2021,Hostellite,Karachi,Sindh
333475,abcd,Hussein Khattak,Tariq Mansoor,Female,18,Electrical Engineering,NBS,2.22,2.68,2024,Hostellite,Rawalpindi,Islamabad Federal
355875,abcd,Hina Jilani,Salma Malik,Male,22,Chemical Engineering,SADA,3.12,3.12,2021,Day Scholar,Faisalabad,Islamabad Federal
360265,abcd,Rameez Sarfraz,Shireen Rafiq,Female,25,Mechanical Engineering,NBS,2.85,2.48,2024,Day Scholar,Faisalabad,Islamabad Federal
361798,abcd,Nadeem Nadeem,Zaki Qureshi,Female,22,Law,SNS,2.24,2.79,2024,Hostellite,Karachi,Punjab
372737,abcd,Yasir Hashmi,Mahir Zaman,Male,20,Electrical Engineering,SADA,3.85,3.73,2022,Day Scholar,Faisalabad,Sindh
391582,abcd,Nadia Kamal,Nasir Baig,Male,24,Law,SCME,3.73,2.84,2020,Day Scholar,Islamabad,Sindh
392589,abcd,Yusuf Jamil,Amina Arshad,Male,25,Electrical Engineering,SCME,2.78,3.72,2020,Day Scholar,Islamabad,Sindh
385957,abcd,Nadia Hassan,Hakim Khan,Male,19,Electrical Engineering,SCME,3.88,2.38,2021,Hostellite,Karachi,Sindh
381512,abcd,Zaida Sultan,Hakim Anwar,Female,20,Chemical Engineering,SEECS,2.79,2.68,2022,Hostellite,Karachi,Punjab
340672,abcd,Nida Saeed,Aziza Shah,Male,18,Chemical Engineering,SADA,3.7,3.13,2022,Hostellite,Lahore,Islamabad Federal
393219,abcd,Nadia Alvi,Farida Saeed,Male,19,Chemical Engineering,NBS,2.46,2.89,2025,Hostellite,Rawalpindi,Sindh
383000,abcd,Tahira Khattak,Ayesha Rizvi,Female,19,Computer Science,S3H,2.48,3.57,2023,Day Scholar,Rawalpindi,Islamabad Federal
376882,abcd,Khalil Zaman,Javed Hussaini,Female,18,Management Sciences,SADA,3.86,3.16,2024,Day Scholar,Lahore,Punjab
379014,abcd,Nadia Hadi,Rabia Talib,Male,25,Computer Science,NBS,2.2,3.79,2020,Hostellite,Rawalpindi,Islamabad Federal
357539,abcd,Kareem Anwar,Zain Warsi,Male,25,Law,NBS,3.72,3.12,2024,Day Scholar,Karachi,Punjab
386488,abcd,Sabeen Azam,Fayyaz Abbas,Male,24,Software Engineering,SNS,3.45,2.75,2020,Hostellite,Rawalpindi,Islamabad Federal
343688,abcd,Tahir Qureshi,Hakim Begum,Female,22,Computer Science,SEECS,3.31,2.44,2021,Hostellite,Karachi,Sindh
340467,abcd,Fayyaz Mansoor,Rizwan Anwar,Female,21,Management Sciences,SADA,2.66,2.44,2025,Day Scholar,Rawalpindi,Islamabad Federal
363942,abcd,Ayesha Zafar,Fatima Mahmood,Male,23,Law,SADA,2.58,3.06,2024,Hostellite,Faisalabad,Sindh
354323,abcd,Imran Sarfraz,Amina Zafar,Female,21,Electrical Engineering,NBS,2.31,2.99,2020,Hostellite,Karachi,Punjab
373594,abcd,Shafiq Hakim,Rahat Tariq,Male,24,Chemical Engineering,S3H,2.49,3.86,2021,Day Scholar,Lahore,Islamabad Federal
372538,abcd,Javed Tariq,Faisal Hadi,Female,22,Management Sciences,SMME,2.47,3.2,2024,Hostellite,Faisalabad,Islamabad Federal
374023,abcd,Saima Qureshi,Sana Sarfraz,Male,23,Management Sciences,SADA,3.74,2.92,2020,Hostellite,Lahore,Punjab
360071,abcd,Fayyaz Mirza,Saeed Tariq,Male,18,Computer Science,S3H,3.83,3.3,2024,Day Scholar,Faisalabad,Islamabad Federal
331467,abcd,Hassan Aziz,Farida Qureshi,Male,25,Electrical Engineering,SNS,2.76,3.31,2020,Day Scholar,Islamabad,Islamabad Federal
346830,abcd,Zara Shah,Hassan Hassan,Female,25,Computer Science,NBS,2.21,3.33,2021,Hostellite,Karachi,Islamabad Federal
356248,abcd,Sarina Khawaja,Zahra Zafar,Male,24,Law,SADA,2.23,3.2,2025,Hostellite,Islamabad,Punjab
348492,abcd,Zaki Nadeem,Rafi Arshad,Male,22,Management Sciences,S3H,3.07,3.75,2025,Day Scholar,Islamabad,Islamabad Federal
385726,abcd,Jamil Mustafa,Dina Abbas,Male,21,Mechanical Engineering,NBS,2.02,3.47,2020,Day Scholar,Lahore,Punjab
350894,abcd,Sadaf Zahid,Yusuf Hameed,Male,24,Management Sciences,SMME,2.5,2.16,2023,Hostellite,Islamabad,Punjab
368825,abcd,Tahira Sultan,Sajid Talib,Male,20,Electrical Engineering,SMME,2.26,3.72,2024,Day Scholar,Lahore,Punjab
332761,abcd,Faisal Sarfraz,Nafisa Sultan,Female,18,Electrical Engineering,SNS,3.28,3.46,2024,Hostellite,Rawalpindi,Punjab
329588,abcd,Soraya Khawaja,Rabia Zafar,Male,25,Computer Science,SNS,3.35,3.14,2025,Day Scholar,Islamabad,Punjab
395156,abcd,Zakariya Hashmi,Omar Kamal,Male,23,Mechanical Engineering,SMME,2.76,3.52,2024,Hostellite,Faisalabad,Punjab
366931,abcd,Muhammad Haque,Nadira Rasheed,Female,18,Mechanical Engineering,SCME,3.58,3.16,2025,Day Scholar,Lahore,Sindh
327224,abcd,Shafiq Hadi,Afifa Aslam,Female,22,Mechanical Engineering,SMME,2.7,2.38,2021,Day Scholar,Karachi,Sindh
361551,abcd,Mustafa Qureshi,Hamza Ahmed,Female,18,Chemical Engineering,SNS,3.04,3.21,2025,Hostellite,Faisalabad,Islamabad Federal
355111,abcd,Sumaya Saleh,Ismail Awan,Male,25,Software Engineering,S3H,3.73,3.1,2025,Day Scholar,Karachi,Islamabad Federal
367093,abcd,Afifa Noor,Karim Hashmi,Male,18,Chemical Engineering,SADA,3.86,3.0,2022,Day Scholar,Karachi,Sindh
382090,abcd,Nadia Qazi,Safia Siddiqui,Female,18,Law,SADA,3.9,2.19,2025,Hostellite,Lahore,Islamabad Federal
394908,abcd,Asad Arshad,Kamran Yusuf,Male,19,Chemical Engineering,SADA,2.29,2.67,2020,Day Scholar,Rawalpindi,Punjab
324942,abcd,Sana Baig,Naseem Hashmi,Male,20,Chemical Engineering,S3H,2.05,2.87,2020,Day Scholar,Faisalabad,Sindh
399499,abcd,Yusuf Javed,Farida Rehman,Male,18,Mechanical Engineering,NBS,3.06,2.44,2022,Hostellite,Faisalabad,Punjab
379072,abcd,Zain Zahid,Saima Tariq,Female,21,Chemical Engineering,S3H,3.09,3.8,2022,Hostellite,Faisalabad,Punjab
347171,abcd,Saima Hassan,Amina Hashmi,Male,20,Software Engineering,NBS,3.18,2.47,2024,Day Scholar,Lahore,Sindh
389598,abcd,Leila Qadir,Rabab Aziz,Male,18,Mechanical Engineering,SEECS,3.81,2.66,2022,Day Scholar,Islamabad,Sindh
361603,abcd,Naseem Hassan,Zainab Khanzada,Female,21,Software Engineering,S3H,3.95,2.06,2023,Day Scholar,Islamabad,Punjab
394316,abcd,Salma Nawaz,Sabeen Abbas,Male,23,Chemical Engineering,SMME,2.38,3.68,2024,Day Scholar,Lahore,Punjab
375262,abcd,Fayyaz Khan,Sami Kamal,Female,25,Law,SMME,3.07,3.48,2021,Day Scholar,Islamabad,Islamabad Federal
385005,abcd,Mujtaba Hashmi,Rahim Baig,Female,23,Mechanical Engineering,SMME,2.12,3.87,2025,Hostellite,Lahore,Punjab
352814,abcd,Samina Khan,Nida Aslam,Female,21,Software Engineering,SNS,2.12,3.04,2023,Day Scholar,Karachi,Sindh
349329,abcd,Rauf Rahman,Jawad Rafiq,Male,21,Software Engineering,SADA,3.65,2.97,2025,Hostellite,Lahore,Punjab
